,date,dayNum,dayOfWeek,yearFreq,trend,seasonal,weekly,outlier,noise
0,2008-07-13,1,Sunday,0.530054644808743,313816089.3485226,0.94406787731442,0.899810193614297,1.0,0.9730972544359641
1,2008-07-14,2,Monday,0.532786885245902,314186640.4486304,0.943899762953661,1.0713828056469898,1.0,1.01626671519268
2,2008-07-15,3,Tuesday,0.53551912568306,314557082.9212481,0.943226733364813,1.07901086382524,1.0,1.01551871276819
3,2008-07-16,4,Wednesday,0.538251366120219,314927416.54561347,0.9421637745405931,1.06914741520539,1.0,1.01583400536435
4,2008-07-17,5,Thursday,0.540983606557377,315297641.1254588,0.9408711359384571,1.05317850579257,1.0,1.02809067717723
5,2008-07-18,6,Friday,0.543715846994536,315667756.48916495,0.9394862761489999,1.0069059406799699,1.0,1.0275829116881
6,2008-07-19,7,Saturday,0.5464480874316939,316037762.4899067,0.9381459227005451,0.865144160492602,1.0,0.9812913970566659
7,2008-07-20,8,Sunday,0.549180327868853,316407659.0058017,0.936986037205805,0.899496605011483,1.0,0.9779352972368041
8,2008-07-21,9,Monday,0.551912568306011,316777445.94005466,0.935847095960432,1.07149422917126,1.0,1.02476161673574
9,2008-07-22,10,Tuesday,0.5546448087431689,317147123.22110146,0.9346205215625649,1.07910108478174,1.0,1.02271105370402
10,2008-07-23,11,Wednesday,0.557377049180328,317516690.80275583,0.9335174102896041,1.06924065175046,1.0,1.01888689799832
11,2008-07-24,12,Thursday,0.560109289617486,317886148.664349,0.9325544432600961,1.05327679804601,1.0,1.01851362966266
12,2008-07-25,13,Friday,0.562841530054645,318255496.81086946,0.93161780189676,1.0069910225304801,1.0,1.0140920481445799
13,2008-07-26,14,Saturday,0.565573770491803,318624735.2731038,0.9307340116013341,0.8649609101797651,1.0,0.974521825385283
14,2008-07-27,15,Sunday,0.568306010928962,318993864.1077833,0.929984665820895,0.899183125695953,1.0,0.968313270531711
15,2008-07-28,16,Monday,0.57103825136612,319362883.3977053,0.92932963431191,1.0716056642835798,1.0,1.02091946179954
16,2008-07-29,17,Tuesday,0.5737704918032789,319731793.25188357,0.928704679089275,1.07919131328195,1.0,1.0189986892896
17,2008-07-30,18,Wednesday,0.576502732240437,320100593.8056755,0.9280457460336301,1.06933389642628,1.0,1.01494016281174
18,2008-07-31,19,Thursday,0.579234972677596,320469285.22091955,0.927288966216705,1.05337509947295,1.0,1.02516897270994
19,2008-08-01,20,Friday,0.5819672131147541,320837867.6860637,0.926493674025467,1.00707611157024,1.0,1.0256317106872501
20,2008-08-02,21,Saturday,0.584699453551913,321206341.4162983,0.9257356141790619,0.8647776986820601,1.0,0.9907823621427259
21,2008-08-03,22,Sunday,0.587431693989071,321574706.653687,0.9249757948054731,0.8988697556296179,1.0,0.979986674386927
22,2008-08-04,23,Monday,0.590163934426229,321942963.6672904,0.923945349428222,1.07171711098512,1.0,1.02056425119164
23,2008-08-05,24,Tuesday,0.592896174863388,322311112.7532942,0.922763144102644,1.07928154932658,1.0,1.0176317890489301
24,2008-08-06,25,Wednesday,0.595628415300546,322679154.2351388,0.9218589308237579,1.06942714923364,1.0,1.01309372438724
25,2008-08-07,26,Thursday,0.5983606557377049,323047088.4636354,0.9206962579704191,1.05347341007428,1.0,1.02328440806702
26,2008-08-08,27,Friday,0.601092896174863,323414915.8170906,0.919362595566994,1.0071612077998802,1.0,1.02758361282307
27,2008-08-09,28,Saturday,0.603825136612022,323782636.7014342,0.9181694710413539,0.8645945259912579,1.0,0.998700858427615
28,2008-08-10,29,Sunday,0.60655737704918,324150251.5503263,0.917426870463922,0.8985564947744059,1.0,0.991668044974431
29,2008-08-11,30,Monday,0.609289617486339,324517760.8252789,0.917444236941803,1.07182856927709,1.0,1.0270455994759
30,2008-08-12,31,Tuesday,0.6120218579234971,324885165.01578087,0.91798646280256,1.0793717929162499,1.0,1.0216945638649
31,2008-08-13,32,Wednesday,0.614754098360656,325252464.63939995,0.918781399134803,1.06952041017325,1.0,1.02196872679985
32,2008-08-14,33,Thursday,0.617486338797814,325619660.2419016,0.920084494884733,1.05357172985085,1.0,1.00886979874324
33,2008-08-15,34,Friday,0.620218579234973,325986752.3973561,0.9221168278770729,1.00724631122,1.0,0.9761744598317671
34,2008-08-16,35,Saturday,0.6229508196721311,326353741.70825595,0.92467142397407,0.864411392099136,1.0,0.986202047955938
35,2008-08-17,36,Sunday,0.62568306010929,326720628.80561566,0.927490499070593,0.8982433430922561,1.0,0.9805476670462909
36,2008-08-18,37,Monday,0.628415300546448,327087414.3490832,0.931342336847785,1.07194003916069,1.0,1.0124444772846
37,2008-08-19,38,Tuesday,0.631147540983607,327454099.02703494,0.93560740635546,1.07946204405159,1.0,1.01552589246404
38,2008-08-20,39,Wednesday,0.633879781420765,327820683.5566939,0.9394828770327229,1.06961367924581,1.0,1.0138451358674698
39,2008-08-21,40,Thursday,0.636612021857924,328187168.684217,0.9443289294745308,1.05367005880353,1.0,1.01723395489273
40,2008-08-22,41,Friday,0.639344262295082,328553555.1848043,0.94939797554865,1.00733142183123,1.0,1.02152247506355
41,2008-08-23,42,Saturday,0.6420765027322399,328919843.8627848,0.953341641663826,0.864228296997479,1.0,0.9926606549308551
42,2008-08-24,43,Sunday,0.644808743169399,329286035.55172104,0.956784399920896,0.897930300545121,1.0,0.9735877184889421
43,2008-08-25,44,Monday,0.647540983606557,329652131.1145057,0.960087276140447,1.07205152063713,1.0,1.01307013516654
44,2008-08-26,45,Tuesday,0.650273224043716,330018131.44344145,0.963243398931207,1.0795523027332399,1.0,1.01744283427447
45,2008-08-27,46,Wednesday,0.653005464480874,330384037.46034133,0.9662458923957309,1.06970695645203,1.0,1.01651363849663
46,2008-08-28,47,Thursday,0.655737704918033,330749850.11661106,0.969087885716397,1.05376839693316,1.0,1.0175280115845
47,2008-08-29,48,Friday,0.658469945355191,331115570.393342,0.9713773973687478,1.00741653963415,1.0,1.0187654858170099
48,2008-08-30,49,Saturday,0.6612021857923499,331481199.3013862,0.973229481521616,0.864045240678068,1.0,0.9670253546129229
49,2008-08-31,50,Sunday,0.6639344262295079,331846737.88144815,0.9754029082454979,0.897617367094965,1.0,0.9657312291237159
50,2008-09-01,51,Monday,0.666666666666667,332212187.2041583,0.9776085103924209,1.07216301370761,1.0,0.971786792515447
51,2008-09-02,52,Tuesday,0.669398907103825,332577548.3701538,0.979575680136256,1.07964256896182,1.0,1.00924532024493
52,2008-09-03,53,Wednesday,0.672131147540984,332942822.5101575,0.982075721038222,1.06980024179263,1.0,1.02089436361238
53,2008-09-04,54,Thursday,0.674863387978142,333308010.7850492,0.985254711387063,1.05386674424061,1.0,1.02627986438236
54,2008-09-05,55,Friday,0.677595628415301,333673114.38593644,0.988810689067907,1.00750166462939,1.0,1.01896322484131
55,2008-09-06,56,Saturday,0.680327868852459,334038134.5342345,0.992463191814356,0.8638622231326899,1.0,0.9945284160525408
56,2008-09-07,57,Sunday,0.6830601092896171,334403072.481718,0.99592773426888,0.8973045427037699,1.0,0.98406413031343
57,2008-09-08,58,Monday,0.685792349726776,334767929.5106082,0.9989159409432329,1.07227451837334,1.0,1.01389682835895
58,2008-09-09,59,Tuesday,0.688524590163934,335132706.93361706,1.0017752669567799,1.07973284273796,1.0,1.0086536573375402
59,2008-09-10,60,Wednesday,0.691256830601093,335497406.0940181,1.00468174319132,1.06989353526832,1.0,1.01271668173248
60,2008-09-11,61,Thursday,0.6939890710382509,335862028.36571354,1.00708280232569,1.05396510072672,1.0,1.01188199563348
61,2008-09-12,62,Friday,0.69672131147541,336226575.1532782,1.00876711449356,1.00758679681754,1.0,1.0103061811651801
62,2008-09-13,63,Saturday,0.6994535519125681,336591047.8920214,1.01010036420027,0.8636792443531321,1.0,0.9792426912129291
